2023/05/23
Julia is now 1.9.0
previous version was 1.7.2
2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance transportation 15 1 sinabc3
presolving:
(round 1, fast)       225 del vars, 225 del conss, 0 add conss, 225 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) no symmetry present
presolving (2 rounds: 2 fast, 1 medium, 1 exhaustive):
 225 deleted vars, 225 deleted constraints, 0 added constraints, 225 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 450 variables (0 bin, 0 int, 0 impl, 450 cont) and 255 constraints
     30 constraints of type <linear>
    225 constraints of type <nonlinear>
Presolving Time: 0.03

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1537s| 40400 | 40397 |  4619k| 114.3 |   589M |  54 |1125 | 255 |1261 |1361k|  1 |   0 |   0 | 3.854329e+01 | 9.911738e+01 | 157.16%| unknown
 1541s| 40500 | 40497 |  4632k| 114.3 |   591M |  54 |1125 | 255 |1170 |1364k|  1 |   0 |   0 | 3.856761e+01 | 9.911738e+01 | 157.00%| unknown
 1545s| 40600 | 40597 |  4645k| 114.3 |   592M |  54 |1125 | 255 |1196 |1368k|  5 |   0 |   0 | 3.856761e+01 | 9.911738e+01 | 157.00%| unknown
 1548s| 40700 | 40697 |  4654k| 114.3 |   592M |  54 |1125 | 255 |1178 |1371k|  9 |   0 |   0 | 3.856761e+01 | 9.911738e+01 | 157.00%| unknown
 1551s| 40800 | 40797 |  4666k| 114.3 |   594M |  54 |1125 | 255 |1302 |1374k| 11 |   0 |   0 | 3.856761e+01 | 9.911738e+01 | 157.00%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1555s| 40900 | 40897 |  4679k| 114.3 |   596M |  54 |1125 | 255 |1201 |1378k|  1 |   0 |   0 | 3.856761e+01 | 9.911738e+01 | 157.00%| unknown
 1558s| 41000 | 40997 |  4690k| 114.3 |   597M |  54 |1125 | 255 |1237 |1381k|  8 |   0 |   0 | 3.856761e+01 | 9.911738e+01 | 157.00%| unknown
 1561s| 41100 | 41097 |  4700k| 114.3 |   598M |  54 |1125 | 255 |1333 |1384k|  1 |   0 |   0 | 3.856761e+01 | 9.911738e+01 | 157.00%| unknown
 1564s| 41200 | 41197 |  4710k| 114.3 |   599M |  54 |1125 | 255 |1179 |1387k|  9 |   0 |   0 | 3.856761e+01 | 9.911738e+01 | 157.00%| unknown
 1568s| 41300 | 41297 |  4720k| 114.2 |   601M |  54 |1125 | 255 |1333 |1390k|  1 |   0 |   0 | 3.856761e+01 | 9.911738e+01 | 157.00%| unknown
 1571s| 41400 | 41397 |  4733k| 114.3 |   602M |  54 |1125 | 255 |1282 |1394k|  4 |   0 |   0 | 3.857261e+01 | 9.911738e+01 | 156.96%| unknown
 1575s| 41500 | 41497 |  4743k| 114.2 |   603M |  54 |1125 | 255 |1212 |1397k|  7 |   0 |   0 | 3.857261e+01 | 9.911738e+01 | 156.96%| unknown
 1578s| 41600 | 41597 |  4754k| 114.2 |   606M |  54 |1125 | 255 |1228 |1400k|  8 |   0 |   0 | 3.858598e+01 | 9.911738e+01 | 156.87%| unknown
 1582s| 41700 | 41697 |  4766k| 114.2 |   607M |  54 |1125 | 255 |1139 |1404k| 10 |   0 |   0 | 3.858598e+01 | 9.911738e+01 | 156.87%| unknown
 1585s| 41800 | 41797 |  4778k| 114.2 |   608M |  54 |1125 | 255 |1201 |1407k|  9 |   0 |   0 | 3.858598e+01 | 9.911738e+01 | 156.87%| unknown
 1589s| 41900 | 41895 |  4788k| 114.2 |   608M |  54 |1125 | 255 |1209 |1410k|  8 |   0 |   0 | 3.858598e+01 | 9.911738e+01 | 156.87%| unknown
 1592s| 42000 | 41995 |  4800k| 114.2 |   610M |  54 |1125 | 255 |1178 |1414k|  6 |   0 |   0 | 3.858598e+01 | 9.911738e+01 | 156.87%| unknown
 1596s| 42100 | 42095 |  4812k| 114.2 |   611M |  54 |1125 | 255 |1171 |1417k|  9 |   0 |   0 | 3.858598e+01 | 9.911738e+01 | 156.87%| unknown
 1599s| 42200 | 42195 |  4823k| 114.2 |   614M |  54 |1125 | 255 |1131 |1420k|  1 |   0 |   0 | 3.858598e+01 | 9.911738e+01 | 156.87%| unknown
 1602s| 42300 | 42295 |  4834k| 114.2 |   614M |  54 |1125 | 255 |1118 |1424k|  7 |   0 |   0 | 3.858598e+01 | 9.911738e+01 | 156.87%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1606s| 42400 | 42395 |  4845k| 114.2 |   615M |  54 |1125 | 255 |1239 |1427k|  1 |   0 |   0 | 3.858598e+01 | 9.911738e+01 | 156.87%| unknown
 1609s| 42500 | 42495 |  4857k| 114.2 |   616M |  54 |1125 | 255 |1078 |1430k|  7 |   0 |   0 | 3.858598e+01 | 9.911738e+01 | 156.87%| unknown
 1613s| 42600 | 42595 |  4869k| 114.2 |   618M |  54 |1125 | 255 |1119 |1434k|  8 |   0 |   0 | 3.858598e+01 | 9.911738e+01 | 156.87%| unknown
 1617s| 42700 | 42695 |  4881k| 114.3 |   620M |  54 |1125 | 255 |1278 |1437k|  1 |   0 |   0 | 3.858598e+01 | 9.911738e+01 | 156.87%| unknown
 1620s| 42800 | 42795 |  4891k| 114.2 |   620M |  54 |1125 | 255 |1298 |1440k|  1 |   0 |   0 | 3.858598e+01 | 9.911738e+01 | 156.87%| unknown
 1623s| 42900 | 42895 |  4901k| 114.2 |   622M |  54 |1125 | 255 |1134 |1443k|  7 |   0 |   0 | 3.862923e+01 | 9.911738e+01 | 156.59%| unknown
 1627s| 43000 | 42993 |  4917k| 114.3 |   623M |  54 |1125 | 255 |1298 |1448k|  1 |   0 |   0 | 3.864812e+01 | 9.911738e+01 | 156.46%| unknown
 1631s| 43100 | 43093 |  4927k| 114.3 |   625M |  54 |1125 | 255 |1231 |1451k|  1 |   0 |   0 | 3.864812e+01 | 9.911738e+01 | 156.46%| unknown
 1634s| 43200 | 43193 |  4939k| 114.3 |   625M |  54 |1125 | 255 |1102 |1454k|  9 |   0 |   0 | 3.864812e+01 | 9.911738e+01 | 156.46%| unknown
 1638s| 43300 | 43293 |  4952k| 114.3 |   627M |  54 |1125 | 255 |1203 |1458k|  6 |   0 |   0 | 3.864812e+01 | 9.911738e+01 | 156.46%| unknown
 1642s| 43400 | 43393 |  4965k| 114.4 |   628M |  54 |1125 | 255 |1237 |1462k| 10 |   0 |   0 | 3.864812e+01 | 9.911738e+01 | 156.46%| unknown
 1646s| 43500 | 43491 |  4978k| 114.4 |   629M |  54 |1125 | 255 |1225 |1466k| 11 |   0 |   0 | 3.864812e+01 | 9.911738e+01 | 156.46%| unknown
 1649s| 43600 | 43591 |  4987k| 114.3 |   630M |  54 |1125 | 255 |1307 |1468k|  7 |   0 |   0 | 3.864812e+01 | 9.911738e+01 | 156.46%| unknown
 1653s| 43700 | 43691 |  5001k| 114.4 |   630M |  54 |1125 | 255 |1167 |1472k|  8 |   0 |   0 | 3.864812e+01 | 9.911738e+01 | 156.46%| unknown
 1656s| 43800 | 43791 |  5012k| 114.4 |   633M |  54 |1125 | 255 |1096 |1475k|  4 |   0 |   0 | 3.865896e+01 | 9.911738e+01 | 156.39%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1660s| 43900 | 43891 |  5024k| 114.4 |   633M |  54 |1125 | 255 |1271 |1479k|  4 |   0 |   0 | 3.865896e+01 | 9.911738e+01 | 156.39%| unknown
 1663s| 44000 | 43991 |  5036k| 114.4 |   636M |  54 |1125 | 255 |1268 |1482k|  9 |   0 |   0 | 3.865896e+01 | 9.911738e+01 | 156.39%| unknown
 1667s| 44100 | 44091 |  5050k| 114.5 |   636M |  54 |1125 | 255 |1237 |1486k| 11 |   0 |   0 | 3.866694e+01 | 9.911738e+01 | 156.34%| unknown
 1670s| 44200 | 44191 |  5062k| 114.5 |   637M |  54 |1125 | 255 |1217 |1490k|  9 |   0 |   0 | 3.866694e+01 | 9.911738e+01 | 156.34%| unknown
 1674s| 44300 | 44291 |  5074k| 114.5 |   639M |  54 |1125 | 255 |1261 |1493k|  5 |   0 |   0 | 3.866694e+01 | 9.911738e+01 | 156.34%| unknown
 1677s| 44400 | 44391 |  5087k| 114.5 |   642M |  54 |1125 | 255 |1122 |1497k| 10 |   0 |   0 | 3.866907e+01 | 9.911738e+01 | 156.32%| unknown
 1688s| 44500 | 44491 |  5100k| 114.5 |   643M |  54 |1125 | 255 |1181 |1501k|  8 |   0 |   0 | 3.866907e+01 | 9.911738e+01 | 156.32%| unknown
 1691s| 44600 | 44591 |  5111k| 114.6 |   646M |  54 |1125 | 255 |1235 |1504k|  9 |   0 |   0 | 3.868058e+01 | 9.911738e+01 | 156.25%| unknown
 1694s| 44700 | 44691 |  5123k| 114.5 |   648M |  54 |1125 | 255 |1089 |1508k|  4 |   0 |   0 | 3.868058e+01 | 9.911738e+01 | 156.25%| unknown
 1698s| 44800 | 44791 |  5134k| 114.5 |   653M |  54 |1125 | 255 |1070 |1511k|  8 |   0 |   0 | 3.868062e+01 | 9.911738e+01 | 156.25%| unknown
 1701s| 44900 | 44891 |  5146k| 114.6 |   653M |  54 |1125 | 255 |1098 |1515k|  1 |   0 |   0 | 3.869239e+01 | 9.911738e+01 | 156.17%| unknown
 1705s| 45000 | 44991 |  5158k| 114.6 |   656M |  54 |1125 | 255 |1082 |1518k|  8 |   0 |   0 | 3.869517e+01 | 9.911738e+01 | 156.15%| unknown
 1708s| 45100 | 45091 |  5170k| 114.6 |   656M |  54 |1125 | 255 |1213 |1522k|  8 |   0 |   0 | 3.870045e+01 | 9.911738e+01 | 156.11%| unknown
 1712s| 45200 | 45191 |  5182k| 114.6 |   657M |  54 |1125 | 255 |1256 |1526k|  7 |   0 |   0 | 3.870045e+01 | 9.911738e+01 | 156.11%| unknown
 1715s| 45300 | 45291 |  5194k| 114.6 |   661M |  54 |1125 | 255 |1201 |1529k|  1 |   0 |   0 | 3.870045e+01 | 9.911738e+01 | 156.11%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1719s| 45400 | 45391 |  5204k| 114.6 |   661M |  54 |1125 | 255 |1191 |1532k|  5 |   0 |   0 | 3.870067e+01 | 9.911738e+01 | 156.11%| unknown
 1722s| 45500 | 45491 |  5216k| 114.6 |   662M |  54 |1125 | 255 |1275 |1536k|  5 |   0 |   0 | 3.871430e+01 | 9.911738e+01 | 156.02%| unknown
 1726s| 45600 | 45591 |  5229k| 114.6 |   662M |  54 |1125 | 255 |1173 |1540k|  7 |   0 |   0 | 3.873241e+01 | 9.911738e+01 | 155.90%| unknown
 1730s| 45700 | 45691 |  5242k| 114.7 |   664M |  54 |1125 | 255 |1238 |1543k|  9 |   0 |   0 | 3.873241e+01 | 9.911738e+01 | 155.90%| unknown
 1733s| 45800 | 45791 |  5256k| 114.7 |   666M |  54 |1125 | 255 |1203 |1547k| 10 |   0 |   0 | 3.877192e+01 | 9.911738e+01 | 155.64%| unknown
 1736s| 45900 | 45891 |  5267k| 114.7 |   668M |  54 |1125 | 255 |1248 |1551k|  1 |   0 |   0 | 3.877192e+01 | 9.911738e+01 | 155.64%| unknown
 1740s| 46000 | 45991 |  5281k| 114.8 |   668M |  54 |1125 | 255 |1087 |1555k|  4 |   0 |   0 | 3.878064e+01 | 9.911738e+01 | 155.58%| unknown
 1743s| 46100 | 46091 |  5292k| 114.7 |   669M |  54 |1125 | 255 |1206 |1558k|  1 |   0 |   0 | 3.878064e+01 | 9.911738e+01 | 155.58%| unknown
 1747s| 46200 | 46191 |  5304k| 114.8 |   670M |  54 |1125 | 255 |1216 |1561k|  5 |   0 |   0 | 3.880369e+01 | 9.911738e+01 | 155.43%| unknown
 1751s| 46300 | 46291 |  5317k| 114.8 |   671M |  54 |1125 | 255 |1117 |1565k|  8 |   0 |   0 | 3.880369e+01 | 9.911738e+01 | 155.43%| unknown
 1754s| 46400 | 46391 |  5329k| 114.8 |   673M |  54 |1125 | 255 |1215 |1569k| 10 |   0 |   0 | 3.880460e+01 | 9.911738e+01 | 155.43%| unknown
 1758s| 46500 | 46491 |  5342k| 114.8 |   674M |  54 |1125 | 255 |1300 |1573k|  6 |   0 |   0 | 3.882468e+01 | 9.911738e+01 | 155.29%| unknown
 1762s| 46600 | 46591 |  5354k| 114.8 |   676M |  54 |1125 | 255 |1202 |1576k|  1 |   0 |   0 | 3.882656e+01 | 9.911738e+01 | 155.28%| unknown
 1765s| 46700 | 46691 |  5366k| 114.8 |   680M |  54 |1125 | 255 |1218 |1579k|  6 |   0 |   0 | 3.882656e+01 | 9.911738e+01 | 155.28%| unknown
 1769s| 46800 | 46791 |  5379k| 114.9 |   681M |  54 |1125 | 255 |1213 |1584k|  9 |   0 |   0 | 3.885365e+01 | 9.911738e+01 | 155.10%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1773s| 46900 | 46891 |  5390k| 114.9 |   686M |  54 |1125 | 255 |1160 |1586k|  6 |   0 |   0 | 3.885365e+01 | 9.911738e+01 | 155.10%| unknown
 1776s| 47000 | 46991 |  5400k| 114.9 |   687M |  54 |1125 | 255 |1384 |1590k|  7 |   0 |   0 | 3.886243e+01 | 9.911738e+01 | 155.05%| unknown
 1780s| 47100 | 47091 |  5413k| 114.9 |   687M |  54 |1125 | 255 |1212 |1593k|  5 |   0 |   0 | 3.886703e+01 | 9.911738e+01 | 155.02%| unknown
 1783s| 47200 | 47191 |  5425k| 114.9 |   688M |  54 |1125 | 255 |1266 |1597k|  8 |   0 |   0 | 3.886703e+01 | 9.911738e+01 | 155.02%| unknown
 1787s| 47300 | 47291 |  5438k| 114.9 |   688M |  54 |1125 | 255 |1369 |1601k|  6 |   0 |   0 | 3.889554e+01 | 9.911738e+01 | 154.83%| unknown
 1791s| 47400 | 47391 |  5451k| 114.9 |   692M |  54 |1125 | 255 |1159 |1604k| 10 |   0 |   0 | 3.890070e+01 | 9.911738e+01 | 154.80%| unknown
 1795s| 47500 | 47491 |  5463k| 115.0 |   692M |  54 |1125 | 255 |1403 |1608k|  9 |   0 |   0 | 3.890209e+01 | 9.911738e+01 | 154.79%| unknown
 1798s| 47600 | 47591 |  5475k| 115.0 |   693M |  54 |1125 | 255 |1251 |1612k|  1 |   0 |   0 | 3.890209e+01 | 9.911738e+01 | 154.79%| unknown
 1802s| 47700 | 47691 |  5486k| 115.0 |   694M |  54 |1125 | 255 |1231 |1615k|  2 |   0 |   0 | 3.890749e+01 | 9.911738e+01 | 154.75%| unknown
 1805s| 47800 | 47791 |  5499k| 115.0 |   696M |  54 |1125 | 255 |1291 |1618k|  1 |   0 |   0 | 3.891167e+01 | 9.911738e+01 | 154.72%| unknown
 1809s| 47900 | 47891 |  5512k| 115.0 |   696M |  54 |1125 | 255 |1238 |1622k|  7 |   0 |   0 | 3.891252e+01 | 9.911738e+01 | 154.72%| unknown
 1813s| 48000 | 47991 |  5523k| 115.0 |   698M |  54 |1125 | 255 |1318 |1625k| 10 |   0 |   0 | 3.892581e+01 | 9.911738e+01 | 154.63%| unknown
 1816s| 48100 | 48091 |  5535k| 115.0 |   700M |  54 |1125 | 255 |1226 |1628k|  7 |   0 |   0 | 3.892606e+01 | 9.911738e+01 | 154.63%| unknown
 1820s| 48200 | 48191 |  5547k| 115.0 |   701M |  54 |1125 | 255 |1256 |1632k|  1 |   0 |   0 | 3.892606e+01 | 9.911738e+01 | 154.63%| unknown
 1823s| 48300 | 48289 |  5558k| 115.0 |   702M |  54 |1125 | 255 |1141 |1635k|  1 |   0 |   0 | 3.892706e+01 | 9.911738e+01 | 154.62%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1827s| 48400 | 48389 |  5570k| 115.0 |   703M |  54 |1125 | 255 |1104 |1638k|  5 |   0 |   0 | 3.893590e+01 | 9.911738e+01 | 154.57%| unknown
 1830s| 48500 | 48489 |  5580k| 115.0 |   705M |  54 |1125 | 255 |1158 |1642k|  6 |   0 |   0 | 3.893590e+01 | 9.911738e+01 | 154.57%| unknown
 1834s| 48600 | 48589 |  5591k| 115.0 |   706M |  54 |1125 | 255 |1182 |1645k|  1 |   0 |   0 | 3.893590e+01 | 9.911738e+01 | 154.57%| unknown
 1838s| 48700 | 48689 |  5603k| 115.0 |   708M |  54 |1125 | 255 |1197 |1648k|  7 |   0 |   0 | 3.893590e+01 | 9.911738e+01 | 154.57%| unknown
 1841s| 48800 | 48789 |  5614k| 115.0 |   709M |  54 |1125 | 255 |1219 |1652k|  1 |   0 |   0 | 3.895249e+01 | 9.911738e+01 | 154.46%| unknown
 1845s| 48900 | 48889 |  5624k| 115.0 |   710M |  54 |1125 | 255 |1086 |1655k|  6 |   0 |   0 | 3.895249e+01 | 9.911738e+01 | 154.46%| unknown
 1848s| 49000 | 48989 |  5637k| 115.0 |   712M |  54 |1125 | 255 |1187 |1658k|  8 |   0 |   0 | 3.896253e+01 | 9.911738e+01 | 154.39%| unknown
 1852s| 49100 | 49089 |  5650k| 115.0 |   715M |  54 |1125 | 255 |1181 |1662k|  6 |   0 |   0 | 3.896253e+01 | 9.911738e+01 | 154.39%| unknown
 1856s| 49200 | 49189 |  5663k| 115.1 |   717M |  54 |1125 | 255 |1241 |1666k| 10 |   0 |   0 | 3.896989e+01 | 9.911738e+01 | 154.34%| unknown
 1859s| 49300 | 49289 |  5675k| 115.1 |   717M |  54 |1125 | 255 |1323 |1669k| 10 |   0 |   0 | 3.896989e+01 | 9.911738e+01 | 154.34%| unknown
 1863s| 49400 | 49389 |  5686k| 115.0 |   718M |  55 |1125 | 255 |1126 |1672k|  6 |   0 |   0 | 3.896989e+01 | 9.911738e+01 | 154.34%| unknown
 1867s| 49500 | 49489 |  5701k| 115.1 |   719M |  55 |1125 | 255 |1273 |1677k|  4 |   0 |   0 | 3.896989e+01 | 9.911738e+01 | 154.34%| unknown
 1871s| 49600 | 49589 |  5714k| 115.2 |   721M |  55 |1125 | 255 |1290 |1680k|  7 |   0 |   0 | 3.897193e+01 | 9.911738e+01 | 154.33%| unknown
 1875s| 49700 | 49689 |  5727k| 115.2 |   721M |  55 |1125 | 255 |1169 |1684k| 10 |   0 |   0 | 3.898276e+01 | 9.911738e+01 | 154.26%| unknown
 1878s| 49800 | 49789 |  5739k| 115.2 |   723M |  55 |1125 | 255 |1233 |1688k|  9 |   0 |   0 | 3.898276e+01 | 9.911738e+01 | 154.26%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1882s| 49900 | 49889 |  5752k| 115.2 |   723M |  55 |1125 | 255 |1113 |1691k|  8 |   0 |   0 | 3.898276e+01 | 9.911738e+01 | 154.26%| unknown
 1886s| 50000 | 49989 |  5763k| 115.2 |   726M |  55 |1125 | 255 |1375 |1695k|  5 |   0 |   0 | 3.898752e+01 | 9.911738e+01 | 154.23%| unknown
 1889s| 50100 | 50089 |  5774k| 115.2 |   726M |  55 |1125 | 255 |1328 |1698k|  9 |   0 |   0 | 3.898752e+01 | 9.911738e+01 | 154.23%| unknown
 1893s| 50200 | 50189 |  5785k| 115.2 |   728M |  55 |1125 | 255 |1245 |1701k|  1 |   0 |   0 | 3.898752e+01 | 9.911738e+01 | 154.23%| unknown
 1896s| 50300 | 50289 |  5794k| 115.1 |   728M |  63 |1125 | 255 |1204 |1704k| 10 |   0 |   0 | 3.898909e+01 | 9.911738e+01 | 154.22%| unknown
 1899s| 50400 | 50389 |  5804k| 115.1 |   728M |  63 |1125 | 255 |1283 |1707k|  5 |   0 |   0 | 3.898909e+01 | 9.911738e+01 | 154.22%| unknown
 1902s| 50500 | 50489 |  5815k| 115.1 |   730M |  63 |1125 | 255 |1172 |1710k|  6 |   0 |   0 | 3.898909e+01 | 9.911738e+01 | 154.22%| unknown
 1906s| 50600 | 50589 |  5827k| 115.1 |   731M |  63 |1125 | 255 |1197 |1713k|  8 |   0 |   0 | 3.899092e+01 | 9.911738e+01 | 154.21%| unknown
 1909s| 50700 | 50689 |  5838k| 115.1 |   732M |  63 |1125 | 255 |1171 |1716k|  1 |   0 |   0 | 3.899092e+01 | 9.911738e+01 | 154.21%| unknown
 1913s| 50800 | 50789 |  5851k| 115.1 |   733M |  63 |1125 | 255 |1118 |1720k|  6 |   0 |   0 | 3.899092e+01 | 9.911738e+01 | 154.21%| unknown
 1917s| 50900 | 50889 |  5863k| 115.1 |   735M |  63 |1125 | 255 |1195 |1724k|  3 |   0 |   0 | 3.899270e+01 | 9.911738e+01 | 154.19%| unknown
 1921s| 51000 | 50989 |  5875k| 115.1 |   735M |  63 |1125 | 255 |1321 |1727k|  1 |   0 |   0 | 3.899270e+01 | 9.911738e+01 | 154.19%| unknown
 1924s| 51100 | 51089 |  5885k| 115.1 |   736M |  63 |1125 | 255 |1318 |1730k|  1 |   0 |   0 | 3.899270e+01 | 9.911738e+01 | 154.19%| unknown
 1928s| 51200 | 51189 |  5896k| 115.1 |   737M |  63 |1125 | 255 |1351 |1733k|  6 |   0 |   0 | 3.899270e+01 | 9.911738e+01 | 154.19%| unknown
 1931s| 51300 | 51289 |  5908k| 115.1 |   738M |  63 |1125 | 255 |1219 |1737k|  7 |   0 |   0 | 3.899270e+01 | 9.911738e+01 | 154.19%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 1935s| 51400 | 51389 |  5921k| 115.2 |   740M |  63 |1125 | 255 |1188 |1740k|  5 |   0 |   0 | 3.899270e+01 | 9.911738e+01 | 154.19%| unknown
 1939s| 51500 | 51489 |  5934k| 115.2 |   740M |  63 |1125 | 255 |1123 |1744k|  8 |   0 |   0 | 3.899270e+01 | 9.911738e+01 | 154.19%| unknown
 1943s| 51600 | 51589 |  5945k| 115.2 |   742M |  63 |1125 | 255 |1319 |1747k|  1 |   0 |   0 | 3.899270e+01 | 9.911738e+01 | 154.19%| unknown
 1946s| 51700 | 51689 |  5955k| 115.1 |   742M |  63 |1125 | 255 |1178 |1750k|  4 |   0 |   0 | 3.899270e+01 | 9.911738e+01 | 154.19%| unknown
 1950s| 51800 | 51789 |  5968k| 115.2 |   745M |  63 |1125 | 255 |1197 |1754k|  1 |   0 |   0 | 3.901881e+01 | 9.911738e+01 | 154.02%| unknown
 1953s| 51900 | 51889 |  5980k| 115.2 |   746M |  63 |1125 | 255 |1283 |1757k|  8 |   0 |   0 | 3.901881e+01 | 9.911738e+01 | 154.02%| unknown
 1956s| 52000 | 51989 |  5989k| 115.1 |   747M |  63 |1125 | 255 |1324 |1760k|  4 |   0 |   0 | 3.901881e+01 | 9.911738e+01 | 154.02%| unknown
 1960s| 52100 | 52089 |  6000k| 115.1 |   748M |  63 |1125 | 255 |1144 |1763k|  9 |   0 |   0 | 3.901881e+01 | 9.911738e+01 | 154.02%| unknown
 1963s| 52200 | 52189 |  6011k| 115.1 |   748M |  63 |1125 | 255 |1075 |1766k|  7 |   0 |   0 | 3.901881e+01 | 9.911738e+01 | 154.02%| unknown
 1967s| 52300 | 52289 |  6023k| 115.1 |   751M |  63 |1125 | 255 |1106 |1769k|  9 |   0 |   0 | 3.903749e+01 | 9.911738e+01 | 153.90%| unknown
 1970s| 52400 | 52389 |  6033k| 115.1 |   753M |  63 |1125 | 255 |1347 |1773k|  4 |   0 |   0 | 3.903749e+01 | 9.911738e+01 | 153.90%| unknown
 1974s| 52500 | 52489 |  6045k| 115.1 |   756M |  63 |1125 | 255 |1197 |1776k|  9 |   0 |   0 | 3.903749e+01 | 9.911738e+01 | 153.90%| unknown
 1978s| 52600 | 52589 |  6058k| 115.1 |   759M |  63 |1125 | 255 |1218 |1780k| 12 |   0 |   0 | 3.904192e+01 | 9.911738e+01 | 153.87%| unknown
 2002s| 52700 | 52689 |  6071k| 115.1 |   760M |  63 |1125 | 255 |1367 |1784k|  9 |   0 |   0 | 3.904192e+01 | 9.911738e+01 | 153.87%| unknown
 2006s| 52800 | 52789 |  6083k| 115.2 |   761M |  63 |1125 | 255 |1333 |1788k|  6 |   0 |   0 | 3.904465e+01 | 9.911738e+01 | 153.86%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 2010s| 52900 | 52889 |  6096k| 115.2 |   764M |  63 |1125 | 255 |1252 |1791k|  6 |   0 |   0 | 3.904465e+01 | 9.911738e+01 | 153.86%| unknown
 2013s| 53000 | 52989 |  6106k| 115.2 |   766M |  63 |1125 | 255 |1182 |1795k|  5 |   0 |   0 | 3.904465e+01 | 9.911738e+01 | 153.86%| unknown
 2016s| 53100 | 53089 |  6120k| 115.2 |   767M |  63 |1125 | 255 |1291 |1798k|  5 |   0 |   0 | 3.904465e+01 | 9.911738e+01 | 153.86%| unknown
 2019s| 53200 | 53189 |  6131k| 115.2 |   769M |  63 |1125 | 255 |1109 |1802k|  9 |   0 |   0 | 3.904465e+01 | 9.911738e+01 | 153.86%| unknown
 2023s| 53300 | 53289 |  6141k| 115.2 |   769M |  63 |1125 | 255 |1246 |1805k| 11 |   0 |   0 | 3.904465e+01 | 9.911738e+01 | 153.86%| unknown
 2026s| 53400 | 53389 |  6151k| 115.1 |   771M |  63 |1125 | 255 |1271 |1808k|  1 |   0 |   0 | 3.904465e+01 | 9.911738e+01 | 153.86%| unknown
 2030s| 53500 | 53489 |  6163k| 115.2 |   771M |  63 |1125 | 255 |1291 |1811k|  7 |   0 |   0 | 3.904665e+01 | 9.911738e+01 | 153.84%| unknown
 2033s| 53600 | 53589 |  6175k| 115.2 |   773M |  63 |1125 | 255 |1094 |1815k|  5 |   0 |   0 | 3.905509e+01 | 9.911738e+01 | 153.79%| unknown
 2037s| 53700 | 53689 |  6188k| 115.2 |   774M |  63 |1125 | 255 |1172 |1819k|  8 |   0 |   0 | 3.905509e+01 | 9.911738e+01 | 153.79%| unknown
 2040s| 53800 | 53789 |  6199k| 115.2 |   776M |  63 |1125 | 255 |1247 |1822k|  6 |   0 |   0 | 3.905509e+01 | 9.911738e+01 | 153.79%| unknown
 2044s| 53900 | 53889 |  6212k| 115.2 |   776M |  63 |1125 | 255 |1181 |1825k|  9 |   0 |   0 | 3.905850e+01 | 9.911738e+01 | 153.77%| unknown
 2048s| 54000 | 53989 |  6223k| 115.2 |   778M |  63 |1125 | 255 |1172 |1829k|  3 |   0 |   0 | 3.905850e+01 | 9.911738e+01 | 153.77%| unknown
 2051s| 54100 | 54089 |  6235k| 115.2 |   779M |  63 |1125 | 255 |1147 |1832k| 10 |   0 |   0 | 3.905850e+01 | 9.911738e+01 | 153.77%| unknown
 2055s| 54200 | 54187 |  6246k| 115.2 |   780M |  63 |1125 | 255 |1280 |1836k|  1 |   0 |   0 | 3.906568e+01 | 9.911738e+01 | 153.72%| unknown
