2023/05/23
Julia is now 1.9.0
previous version was 1.7.2
2023/11/29
gurobi is now 11.0.0
previous version was 10.0.2
solving instance transportation 5 1 sinabc3
presolving:
(round 1, fast)       25 del vars, 25 del conss, 0 add conss, 25 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) no symmetry present
presolving (2 rounds: 2 fast, 1 medium, 1 exhaustive):
 25 deleted vars, 25 deleted constraints, 0 added constraints, 25 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 50 variables (0 bin, 0 int, 0 impl, 50 cont) and 35 constraints
     10 constraints of type <linear>
     25 constraints of type <nonlinear>
Presolving Time: 0.00

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  110s| 28400 | 25545 |  1900k|  66.9 |   298M |  28 | 125 |  37 | 241 |1064k| 11 |   2 |   0 | 4.519853e+01 | 5.457524e+01 |  20.75%|  36.65%
  110s| 28500 | 25635 |  1908k|  67.0 |   299M |  28 | 125 |  37 | 271 |1069k|  9 |   2 |   0 | 4.521481e+01 | 5.457524e+01 |  20.70%|  36.67%
  111s| 28600 | 25707 |  1915k|  67.0 |   301M |  28 | 125 |  37 | 240 |1073k|  1 |   2 |   0 | 4.523173e+01 | 5.457524e+01 |  20.66%|  36.71%
  111s| 28700 | 25791 |  1923k|  67.0 |   301M |  28 | 125 |  37 | 312 |1077k|  1 |   2 |   0 | 4.523645e+01 | 5.457524e+01 |  20.64%|  36.71%
  111s| 28800 | 25875 |  1930k|  67.0 |   302M |  28 | 125 |  37 | 210 |1081k|  0 |   2 |   0 | 4.524732e+01 | 5.457524e+01 |  20.62%|  36.73%
  112s| 28900 | 25957 |  1937k|  67.0 |   303M |  28 | 125 |  37 | 279 |1084k|  0 |   2 |   0 | 4.525857e+01 | 5.457524e+01 |  20.59%|  36.76%
  112s| 29000 | 26037 |  1944k|  67.1 |   303M |  28 | 125 |  37 | 212 |1089k|  1 |   2 |   0 | 4.525885e+01 | 5.457524e+01 |  20.58%|  36.80%
  112s| 29100 | 26113 |  1951k|  67.1 |   305M |  28 | 125 |  37 | 256 |1092k|  6 |   2 |   0 | 4.527761e+01 | 5.457524e+01 |  20.53%|  36.82%
  113s| 29200 | 26199 |  1958k|  67.1 |   305M |  28 | 125 |  37 | 297 |1096k| 10 |   2 |   0 | 4.528583e+01 | 5.457524e+01 |  20.51%|  36.84%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  113s| 29300 | 26281 |  1965k|  67.1 |   306M |  28 | 125 |  37 | 216 |1100k|  1 |   2 |   0 | 4.529040e+01 | 5.457524e+01 |  20.50%|  36.85%
d 114s| 29378 | 25565 |  1970k|  67.1 |adaptive|  28 | 125 |  37 | 295 |1103k|  9 |   2 |   0 | 4.529752e+01 | 5.387159e+01 |  18.93%|  37.31%
  114s| 29400 | 25583 |  1972k|  67.1 |   307M |  28 | 125 |  37 | 253 |1104k|  1 |   2 |   0 | 4.529752e+01 | 5.387159e+01 |  18.93%|  37.31%
  114s| 29500 | 25661 |  1979k|  67.1 |   307M |  28 | 125 |  37 | 258 |1108k|  1 |   2 |   0 | 4.531040e+01 | 5.387159e+01 |  18.89%|  37.34%
  115s| 29600 | 25735 |  1987k|  67.1 |   307M |  28 | 125 |  37 | 327 |1112k|  9 |   2 |   0 | 4.532538e+01 | 5.387159e+01 |  18.86%|  37.37%
  115s| 29700 | 25809 |  1995k|  67.2 |   307M |  28 | 125 |  37 | 221 |1116k|  9 |   2 |   0 | 4.532817e+01 | 5.387159e+01 |  18.85%|  37.40%
  115s| 29800 | 25873 |  2001k|  67.2 |   307M |  28 | 125 |  37 | 265 |1119k|  9 |   2 |   0 | 4.533824e+01 | 5.387159e+01 |  18.82%|  37.43%
  116s| 29900 | 25953 |  2007k|  67.1 |   307M |  28 | 125 |  37 | 254 |1123k|  8 |   2 |   0 | 4.534979e+01 | 5.387159e+01 |  18.79%|  37.46%
  116s| 30000 | 26039 |  2014k|  67.1 |   307M |  28 | 125 |  37 | 336 |1126k|  6 |   2 |   0 | 4.535705e+01 | 5.387159e+01 |  18.77%|  37.47%
  116s| 30100 | 26125 |  2020k|  67.1 |   307M |  28 | 125 |  37 | 265 |1130k|  9 |   2 |   0 | 4.536143e+01 | 5.387159e+01 |  18.76%|  37.50%
  117s| 30200 | 26193 |  2027k|  67.1 |   308M |  28 | 125 |  37 | 318 |1133k| 11 |   2 |   0 | 4.537121e+01 | 5.387159e+01 |  18.74%|  37.52%
  117s| 30300 | 26267 |  2033k|  67.1 |   310M |  28 | 125 |  37 | 360 |1137k| 10 |   2 |   0 | 4.537338e+01 | 5.387159e+01 |  18.73%|  37.55%
  117s| 30400 | 26343 |  2040k|  67.1 |   310M |  28 | 125 |  37 | 251 |1140k|  1 |   2 |   0 | 4.537793e+01 | 5.387159e+01 |  18.72%|  37.58%
  118s| 30500 | 26417 |  2047k|  67.1 |   310M |  28 | 125 |  37 | 290 |1144k|  8 |   2 |   0 | 4.539590e+01 | 5.387159e+01 |  18.67%|  37.62%
  118s| 30600 | 26501 |  2054k|  67.1 |   312M |  28 | 125 |  37 | 274 |1148k| 10 |   2 |   0 | 4.540559e+01 | 5.387159e+01 |  18.65%|  37.65%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  119s| 30700 | 26579 |  2062k|  67.2 |   312M |  28 | 125 |  37 | 304 |1152k|  8 |   2 |   0 | 4.541779e+01 | 5.387159e+01 |  18.61%|  37.67%
  119s| 30800 | 26649 |  2069k|  67.2 |   312M |  28 | 125 |  37 | 287 |1156k|  8 |   2 |   0 | 4.542837e+01 | 5.387159e+01 |  18.59%|  37.69%
  119s| 30900 | 26721 |  2075k|  67.2 |   313M |  28 | 125 |  37 | 255 |1160k| 12 |   2 |   0 | 4.543282e+01 | 5.387159e+01 |  18.57%|  37.72%
  120s| 31000 | 26805 |  2082k|  67.2 |   314M |  28 | 125 |  37 | 252 |1163k|  8 |   2 |   0 | 4.543320e+01 | 5.387159e+01 |  18.57%|  37.73%
  120s| 31100 | 26877 |  2089k|  67.2 |   316M |  28 | 125 |  37 | 326 |1167k|  5 |   2 |   0 | 4.543872e+01 | 5.387159e+01 |  18.56%|  37.76%
  120s| 31200 | 26949 |  2095k|  67.1 |   317M |  28 | 125 |  37 | 340 |1170k|  8 |   2 |   0 | 4.545374e+01 | 5.387159e+01 |  18.52%|  37.79%
  121s| 31300 | 27019 |  2101k|  67.1 |   317M |  28 | 125 |  37 | 230 |1173k|  1 |   2 |   0 | 4.546533e+01 | 5.387159e+01 |  18.49%|  37.81%
  121s| 31400 | 27089 |  2107k|  67.1 |   317M |  28 | 125 |  37 | 389 |1177k|  6 |   2 |   0 | 4.546752e+01 | 5.387159e+01 |  18.48%|  37.84%
  121s| 31500 | 27163 |  2114k|  67.1 |   319M |  28 | 125 |  37 | 238 |1181k|  2 |   2 |   0 | 4.547482e+01 | 5.387159e+01 |  18.46%|  37.87%
  122s| 31600 | 27235 |  2120k|  67.1 |   319M |  28 | 125 |  37 | 280 |1184k|  7 |   2 |   0 | 4.548296e+01 | 5.387159e+01 |  18.44%|  37.89%
  122s| 31700 | 27305 |  2126k|  67.1 |   320M |  28 | 125 |  37 | 252 |1187k|  1 |   2 |   0 | 4.548778e+01 | 5.387159e+01 |  18.43%|  37.93%
  122s| 31800 | 27383 |  2132k|  67.1 |   322M |  28 | 125 |  37 | 266 |1190k|  4 |   2 |   0 | 4.548905e+01 | 5.387159e+01 |  18.43%|  37.97%
  123s| 31900 | 27449 |  2139k|  67.1 |   322M |  28 | 125 |  37 | 344 |1194k| 12 |   2 |   0 | 4.549130e+01 | 5.387159e+01 |  18.42%|  38.00%
  123s| 32000 | 27539 |  2145k|  67.0 |   322M |  28 | 125 |  37 | 371 |1197k|  7 |   2 |   0 | 4.549477e+01 | 5.387159e+01 |  18.41%|  38.02%
  123s| 32100 | 27613 |  2152k|  67.1 |   324M |  28 | 125 |  37 | 291 |1201k|  9 |   2 |   0 | 4.549730e+01 | 5.387159e+01 |  18.41%|  38.04%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  124s| 32200 | 27691 |  2159k|  67.1 |   325M |  28 | 125 |  37 | 287 |1205k|  9 |   2 |   0 | 4.551307e+01 | 5.387159e+01 |  18.37%|  38.07%
  124s| 32300 | 27757 |  2166k|  67.1 |   326M |  28 | 125 |  37 | 206 |1209k|  1 |   2 |   0 | 4.552138e+01 | 5.387159e+01 |  18.34%|  38.10%
  125s| 32400 | 27835 |  2172k|  67.1 |   328M |  28 | 125 |  37 | 285 |1212k|  1 |   2 |   0 | 4.552566e+01 | 5.387159e+01 |  18.33%|  38.12%
  125s| 32500 | 27919 |  2180k|  67.1 |   328M |  28 | 125 |  37 | 271 |1216k| 10 |   2 |   0 | 4.552706e+01 | 5.387159e+01 |  18.33%|  38.14%
  125s| 32600 | 28001 |  2188k|  67.1 |   331M |  28 | 125 |  37 | 272 |1221k|  2 |   2 |   0 | 4.552710e+01 | 5.387159e+01 |  18.33%|  38.16%
  129s| 32700 | 28077 |  2195k|  67.1 |   332M |  28 | 125 |  37 | 301 |1225k|  7 |   2 |   0 | 4.553272e+01 | 5.387159e+01 |  18.31%|  38.19%
  130s| 32800 | 28157 |  2201k|  67.1 |   333M |  28 | 125 |  37 | 254 |1228k| 11 |   2 |   0 | 4.555210e+01 | 5.387159e+01 |  18.26%|  38.22%
  130s| 32900 | 28227 |  2209k|  67.1 |   334M |  28 | 125 |  37 | 243 |1232k|  1 |   2 |   0 | 4.558366e+01 | 5.387159e+01 |  18.18%|  38.25%
  130s| 33000 | 28305 |  2217k|  67.2 |   337M |  28 | 125 |  37 | 305 |1237k|  8 |   2 |   0 | 4.558748e+01 | 5.387159e+01 |  18.17%|  38.27%
  131s| 33100 | 28383 |  2223k|  67.2 |   337M |  28 | 125 |  37 | 272 |1240k|  8 |   2 |   0 | 4.560461e+01 | 5.387159e+01 |  18.13%|  38.30%
  131s| 33200 | 28465 |  2230k|  67.2 |   338M |  28 | 125 |  37 | 316 |1244k|  8 |   2 |   0 | 4.561413e+01 | 5.387159e+01 |  18.10%|  38.32%
  132s| 33300 | 28543 |  2238k|  67.2 |   339M |  28 | 125 |  37 | 304 |1248k| 11 |   2 |   0 | 4.561652e+01 | 5.387159e+01 |  18.10%|  38.35%
  132s| 33400 | 28621 |  2246k|  67.2 |   339M |  28 | 125 |  37 | 349 |1252k|  7 |   2 |   0 | 4.562040e+01 | 5.387159e+01 |  18.09%|  38.37%
  132s| 33500 | 28689 |  2251k|  67.2 |   340M |  28 | 125 |  37 | 286 |1255k|  0 |   2 |   0 | 4.562551e+01 | 5.387159e+01 |  18.07%|  38.41%
  133s| 33600 | 28751 |  2258k|  67.2 |   341M |  28 | 125 |  37 | 276 |1259k| 11 |   2 |   0 | 4.564776e+01 | 5.387159e+01 |  18.02%|  38.45%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  133s| 33700 | 28821 |  2265k|  67.2 |   341M |  28 | 125 |  37 | 265 |1262k| 10 |   2 |   0 | 4.565665e+01 | 5.387159e+01 |  17.99%|  38.47%
  133s| 33800 | 28891 |  2271k|  67.2 |   343M |  28 | 125 |  37 | 318 |1266k|  9 |   2 |   0 | 4.566330e+01 | 5.387159e+01 |  17.98%|  38.50%
  134s| 33900 | 28967 |  2279k|  67.2 |   343M |  28 | 125 |  37 | 398 |1270k| 10 |   2 |   0 | 4.568247e+01 | 5.387159e+01 |  17.93%|  38.56%
  134s| 34000 | 29031 |  2285k|  67.2 |   344M |  28 | 125 |  37 | 258 |1273k|  9 |   2 |   0 | 4.570681e+01 | 5.387159e+01 |  17.86%|  38.59%
  134s| 34100 | 29099 |  2292k|  67.2 |   345M |  28 | 125 |  37 | 307 |1277k| 10 |   2 |   0 | 4.571375e+01 | 5.387159e+01 |  17.85%|  38.61%
  135s| 34200 | 29181 |  2299k|  67.2 |   347M |  28 | 125 |  37 | 232 |1281k| 11 |   2 |   0 | 4.571730e+01 | 5.387159e+01 |  17.84%|  38.63%
  135s| 34300 | 29251 |  2305k|  67.2 |   348M |  28 | 125 |  37 | 291 |1284k|  9 |   2 |   0 | 4.572332e+01 | 5.387159e+01 |  17.82%|  38.65%
  136s| 34400 | 29329 |  2311k|  67.2 |   349M |  28 | 125 |  37 | 243 |1288k|  0 |   2 |   0 | 4.572701e+01 | 5.387159e+01 |  17.81%|  38.67%
  136s| 34500 | 29393 |  2318k|  67.2 |   349M |  28 | 125 |  37 | 384 |1291k| 14 |   2 |   0 | 4.573609e+01 | 5.387159e+01 |  17.79%|  38.70%
  136s| 34600 | 29475 |  2324k|  67.2 |   350M |  28 | 125 |  37 | 256 |1294k| 10 |   2 |   0 | 4.574619e+01 | 5.387159e+01 |  17.76%|  38.73%
  137s| 34700 | 29539 |  2330k|  67.2 |   353M |  28 | 125 |  37 | 274 |1297k|  3 |   2 |   0 | 4.576681e+01 | 5.387159e+01 |  17.71%|  38.76%
  137s| 34800 | 29603 |  2336k|  67.1 |   354M |  28 | 125 |  37 | 347 |1301k|  8 |   2 |   0 | 4.577150e+01 | 5.387159e+01 |  17.70%|  38.79%
  137s| 34900 | 29669 |  2343k|  67.2 |   354M |  28 | 125 |  37 | 336 |1305k| 10 |   2 |   0 | 4.577620e+01 | 5.387159e+01 |  17.68%|  38.84%
  138s| 35000 | 29739 |  2350k|  67.1 |   355M |  28 | 125 |  37 | 305 |1308k|  8 |   2 |   0 | 4.578054e+01 | 5.387159e+01 |  17.67%|  38.86%
  138s| 35100 | 29807 |  2357k|  67.1 |   355M |  28 | 125 |  37 | 266 |1312k|  1 |   2 |   0 | 4.579529e+01 | 5.387159e+01 |  17.64%|  38.89%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  138s| 35200 | 29879 |  2363k|  67.1 |   355M |  28 | 125 |  37 | 237 |1315k|  7 |   2 |   0 | 4.580136e+01 | 5.387159e+01 |  17.62%|  38.92%
  139s| 35300 | 29953 |  2370k|  67.1 |   357M |  28 | 125 |  37 | 322 |1319k|  3 |   2 |   0 | 4.580208e+01 | 5.387159e+01 |  17.62%|  38.96%
  139s| 35400 | 30039 |  2376k|  67.1 |   360M |  29 | 125 |  37 | 341 |1322k| 11 |   2 |   0 | 4.580523e+01 | 5.387159e+01 |  17.61%|  38.98%
  139s| 35500 | 30109 |  2383k|  67.1 |   360M |  29 | 125 |  37 | 275 |1326k|  9 |   2 |   0 | 4.581072e+01 | 5.387159e+01 |  17.60%|  39.01%
  140s| 35600 | 30177 |  2390k|  67.2 |   361M |  29 | 125 |  37 | 265 |1330k|  1 |   2 |   0 | 4.581891e+01 | 5.387159e+01 |  17.58%|  39.03%
  140s| 35700 | 30239 |  2397k|  67.1 |   361M |  29 | 125 |  37 | 224 |1333k|  5 |   2 |   0 | 4.582579e+01 | 5.387159e+01 |  17.56%|  39.07%
  140s| 35800 | 30319 |  2402k|  67.1 |   362M |  29 | 125 |  37 | 238 |1337k|  1 |   2 |   0 | 4.583226e+01 | 5.387159e+01 |  17.54%|  39.09%
  141s| 35900 | 30387 |  2409k|  67.1 |   363M |  29 | 125 |  37 | 335 |1340k|  9 |   2 |   0 | 4.583684e+01 | 5.387159e+01 |  17.53%|  39.13%
  141s| 36000 | 30437 |  2416k|  67.1 |   364M |  29 | 125 |  37 | 284 |1344k|  0 |   2 |   0 | 4.583795e+01 | 5.387159e+01 |  17.53%|  39.15%
  141s| 36100 | 30507 |  2423k|  67.1 |   366M |  29 | 125 |  37 | 234 |1348k|  1 |   2 |   0 | 4.584955e+01 | 5.387159e+01 |  17.50%|  39.17%
  142s| 36200 | 30553 |  2429k|  67.1 |   367M |  29 | 125 |  37 | 297 |1351k|  1 |   2 |   0 | 4.585569e+01 | 5.387159e+01 |  17.48%|  39.23%
  142s| 36300 | 30621 |  2437k|  67.1 |   367M |  29 | 125 |  37 | 372 |1355k| 10 |   2 |   0 | 4.586418e+01 | 5.387159e+01 |  17.46%|  39.31%
  143s| 36400 | 30695 |  2444k|  67.1 |   367M |  29 | 125 |  37 | 269 |1359k|  0 |   2 |   0 | 4.586563e+01 | 5.387159e+01 |  17.46%|  39.34%
  143s| 36500 | 30777 |  2450k|  67.1 |   368M |  29 | 125 |  37 | 241 |1362k|  1 |   2 |   0 | 4.588005e+01 | 5.387159e+01 |  17.42%|  39.36%
  143s| 36600 | 30849 |  2457k|  67.1 |   370M |  29 | 125 |  37 | 254 |1366k| 10 |   2 |   0 | 4.589504e+01 | 5.387159e+01 |  17.38%|  39.39%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  144s| 36700 | 30909 |  2464k|  67.1 |   371M |  29 | 125 |  37 | 254 |1370k|  0 |   2 |   0 | 4.590029e+01 | 5.387159e+01 |  17.37%|  39.42%
  144s| 36800 | 30983 |  2471k|  67.2 |   372M |  29 | 125 |  37 | 315 |1373k| 10 |   2 |   0 | 4.591246e+01 | 5.387159e+01 |  17.34%|  39.46%
  144s| 36900 | 31045 |  2477k|  67.1 |   372M |  29 | 125 |  37 | 269 |1377k| 12 |   2 |   0 | 4.591876e+01 | 5.387159e+01 |  17.32%|  39.53%
  145s| 37000 | 31133 |  2484k|  67.1 |   373M |  29 | 125 |  37 | 282 |1380k| 11 |   2 |   0 | 4.592355e+01 | 5.387159e+01 |  17.31%|  39.55%
  145s| 37100 | 31195 |  2489k|  67.1 |   374M |  29 | 125 |  37 | 244 |1383k|  0 |   2 |   0 | 4.593208e+01 | 5.387159e+01 |  17.29%|  39.58%
  145s| 37200 | 31261 |  2496k|  67.1 |   375M |  29 | 125 |  37 | 237 |1387k|  0 |   2 |   0 | 4.594972e+01 | 5.387159e+01 |  17.24%|  39.60%
  146s| 37300 | 31343 |  2503k|  67.1 |   375M |  29 | 125 |  37 | 269 |1391k| 10 |   2 |   0 | 4.595944e+01 | 5.387159e+01 |  17.22%|  39.63%
  146s| 37400 | 31419 |  2510k|  67.1 |   377M |  29 | 125 |  37 | 264 |1395k|  9 |   2 |   0 | 4.596079e+01 | 5.387159e+01 |  17.21%|  39.66%
  146s| 37500 | 31489 |  2517k|  67.1 |   378M |  29 | 125 |  37 | 339 |1398k|  8 |   2 |   0 | 4.596516e+01 | 5.387159e+01 |  17.20%|  39.69%
  147s| 37600 | 31533 |  2524k|  67.1 |   379M |  29 | 125 |  37 | 239 |1402k| 10 |   2 |   0 | 4.596633e+01 | 5.387159e+01 |  17.20%|  39.74%
  147s| 37700 | 31589 |  2530k|  67.1 |   379M |  29 | 125 |  37 | 274 |1405k|  7 |   2 |   0 | 4.597636e+01 | 5.387159e+01 |  17.17%|  39.77%
  148s| 37800 | 31667 |  2537k|  67.1 |   380M |  29 | 125 |  37 | 213 |1409k|  9 |   2 |   0 | 4.598076e+01 | 5.387159e+01 |  17.16%|  39.80%
  148s| 37900 | 31719 |  2542k|  67.1 |   380M |  29 | 125 |  37 | 355 |1412k|  9 |   2 |   0 | 4.599705e+01 | 5.387159e+01 |  17.12%|  39.84%
  148s| 38000 | 31791 |  2549k|  67.1 |   381M |  29 | 125 |  37 | 326 |1415k|  1 |   2 |   0 | 4.600226e+01 | 5.387159e+01 |  17.11%|  39.87%
  149s| 38100 | 31859 |  2556k|  67.1 |   382M |  29 | 125 |  37 | 299 |1419k|  7 |   2 |   0 | 4.600550e+01 | 5.387159e+01 |  17.10%|  39.90%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  149s| 38200 | 31939 |  2563k|  67.1 |   383M |  29 | 125 |  37 | 354 |1423k|  9 |   2 |   0 | 4.601319e+01 | 5.387159e+01 |  17.08%|  39.91%
  149s| 38300 | 32013 |  2569k|  67.1 |   383M |  29 | 125 |  37 | 284 |1426k|  9 |   2 |   0 | 4.601319e+01 | 5.387159e+01 |  17.08%|  39.94%
  150s| 38400 | 32065 |  2575k|  67.1 |   384M |  29 | 125 |  37 | 329 |1429k|  9 |   2 |   0 | 4.601642e+01 | 5.387159e+01 |  17.07%|  39.97%
  150s| 38500 | 32133 |  2582k|  67.1 |   386M |  29 | 125 |  37 | 344 |1433k|  7 |   2 |   0 | 4.602249e+01 | 5.387159e+01 |  17.05%|  40.01%
  150s| 38600 | 32195 |  2588k|  67.1 |   386M |  29 | 125 |  37 | 247 |1436k|  6 |   2 |   0 | 4.603928e+01 | 5.387159e+01 |  17.01%|  40.04%
  151s| 38700 | 32273 |  2595k|  67.1 |   388M |  29 | 125 |  37 | 344 |1440k|  3 |   2 |   0 | 4.604593e+01 | 5.387159e+01 |  17.00%|  40.07%
  151s| 38800 | 32351 |  2601k|  67.1 |   389M |  29 | 125 |  37 | 266 |1443k|  6 |   2 |   0 | 4.604955e+01 | 5.387159e+01 |  16.99%|  40.09%
  151s| 38900 | 32423 |  2609k|  67.1 |   391M |  29 | 125 |  37 | 371 |1447k| 11 |   2 |   0 | 4.605681e+01 | 5.387159e+01 |  16.97%|  40.11%
  152s| 39000 | 32497 |  2615k|  67.1 |   393M |  29 | 125 |  37 | 277 |1451k|  8 |   2 |   0 | 4.607552e+01 | 5.387159e+01 |  16.92%|  40.14%
  152s| 39100 | 32557 |  2622k|  67.1 |   394M |  29 | 125 |  37 | 233 |1455k|  1 |   2 |   0 | 4.607581e+01 | 5.387159e+01 |  16.92%|  40.17%
  152s| 39200 | 32639 |  2629k|  67.1 |   394M |  29 | 125 |  37 | 248 |1458k|  7 |   2 |   0 | 4.607754e+01 | 5.387159e+01 |  16.92%|  40.19%
  153s| 39300 | 32711 |  2635k|  67.1 |   396M |  29 | 125 |  37 | 305 |1462k| 10 |   2 |   0 | 4.608537e+01 | 5.387159e+01 |  16.90%|  40.21%
  153s| 39400 | 32783 |  2641k|  67.0 |   396M |  29 | 125 |  37 | 282 |1465k|  1 |   2 |   0 | 4.609265e+01 | 5.387159e+01 |  16.88%|  40.23%
  153s| 39500 | 32847 |  2647k|  67.0 |   397M |  29 | 125 |  37 | 242 |1468k|  0 |   2 |   0 | 4.610482e+01 | 5.387159e+01 |  16.85%|  40.27%
  154s| 39600 | 32911 |  2653k|  67.0 |   398M |  29 | 125 |  37 | 324 |1471k|  8 |   2 |   0 | 4.611531e+01 | 5.387159e+01 |  16.82%|  40.29%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  154s| 39700 | 32979 |  2661k|  67.0 |   398M |  29 | 125 |  37 | 259 |1475k| 11 |   2 |   0 | 4.613438e+01 | 5.387159e+01 |  16.77%|  40.31%
  155s| 39800 | 33043 |  2667k|  67.0 |   399M |  29 | 125 |  37 | 346 |1479k|  7 |   2 |   0 | 4.614084e+01 | 5.387159e+01 |  16.75%|  40.35%
  155s| 39900 | 33119 |  2673k|  67.0 |   400M |  29 | 125 |  37 | 237 |1482k|  1 |   2 |   0 | 4.614563e+01 | 5.387159e+01 |  16.74%|  40.36%
  155s| 40000 | 33191 |  2680k|  67.0 |   401M |  29 | 125 |  37 | 302 |1486k|  9 |   2 |   0 | 4.615026e+01 | 5.387159e+01 |  16.73%|  40.39%
  156s| 40100 | 33263 |  2687k|  67.0 |   401M |  29 | 125 |  37 | 240 |1490k|  6 |   2 |   0 | 4.615220e+01 | 5.387159e+01 |  16.73%|  40.42%
  156s| 40200 | 33339 |  2694k|  67.0 |   401M |  29 | 125 |  37 | 284 |1493k|  7 |   2 |   0 | 4.615688e+01 | 5.387159e+01 |  16.71%|  40.45%
  156s| 40300 | 33409 |  2700k|  67.0 |   402M |  29 | 125 |  37 | 276 |1497k|  4 |   2 |   0 | 4.616175e+01 | 5.387159e+01 |  16.70%|  40.47%
  157s| 40400 | 33479 |  2707k|  67.0 |   405M |  29 | 125 |  37 | 303 |1500k|  3 |   2 |   0 | 4.616236e+01 | 5.387159e+01 |  16.70%|  40.50%
  157s| 40500 | 33541 |  2713k|  67.0 |   405M |  29 | 125 |  37 | 260 |1503k| 10 |   2 |   0 | 4.616473e+01 | 5.387159e+01 |  16.69%|  40.54%
  157s| 40600 | 33613 |  2719k|  67.0 |   407M |  29 | 125 |  37 | 358 |1507k| 10 |   2 |   0 | 4.616695e+01 | 5.387159e+01 |  16.69%|  40.57%
  158s| 40700 | 33667 |  2726k|  67.0 |   407M |  29 | 125 |  37 | 304 |1510k|  7 |   2 |   0 | 4.616935e+01 | 5.387159e+01 |  16.68%|  40.61%
  158s| 40800 | 33747 |  2734k|  67.0 |   407M |  29 | 125 |  38 | 339 |1514k|  8 |   3 |   0 | 4.617630e+01 | 5.387159e+01 |  16.67%|  40.63%
  158s| 40900 | 33805 |  2740k|  67.0 |   410M |  29 | 125 |  38 | 294 |1517k|  8 |   3 |   0 | 4.619607e+01 | 5.387159e+01 |  16.62%|  40.67%
  159s| 41000 | 33889 |  2747k|  67.0 |   411M |  29 | 125 |  38 | 317 |1521k|  9 |   3 |   0 | 4.619897e+01 | 5.387159e+01 |  16.61%|  40.68%
  159s| 41100 | 33949 |  2754k|  67.0 |   412M |  29 | 125 |  38 | 272 |1525k| 10 |   3 |   0 | 4.619897e+01 | 5.387159e+01 |  16.61%|  40.71%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  159s| 41200 | 34013 |  2760k|  67.0 |   414M |  29 | 125 |  38 | 244 |1528k|  1 |   3 |   0 | 4.619945e+01 | 5.387159e+01 |  16.61%|  40.82%
  160s| 41300 | 34071 |  2767k|  67.0 |   414M |  29 | 125 |  38 | 228 |1532k|  1 |   3 |   0 | 4.620268e+01 | 5.387159e+01 |  16.60%|  40.87%
  160s| 41400 | 34133 |  2774k|  67.0 |   414M |  29 | 125 |  38 | 291 |1536k| 10 |   3 |   0 | 4.620486e+01 | 5.387159e+01 |  16.59%|  40.89%
  161s| 41500 | 34197 |  2780k|  67.0 |   415M |  29 | 125 |  38 | 272 |1539k| 10 |   3 |   0 | 4.621190e+01 | 5.387159e+01 |  16.58%|  40.94%
  161s| 41600 | 34269 |  2787k|  67.0 |   415M |  29 | 125 |  38 | 246 |1542k|  5 |   3 |   0 | 4.621932e+01 | 5.387159e+01 |  16.56%|  40.97%
  164s| 41700 | 34333 |  2794k|  67.0 |   416M |  29 | 125 |  38 | 245 |1546k|  1 |   3 |   0 | 4.622724e+01 | 5.387159e+01 |  16.54%|  41.01%
  164s| 41800 | 34397 |  2800k|  67.0 |   417M |  29 | 125 |  38 | 268 |1550k|  3 |   3 |   0 | 4.623430e+01 | 5.387159e+01 |  16.52%|  41.03%
  165s| 41900 | 34461 |  2807k|  67.0 |   418M |  29 | 125 |  38 | 286 |1553k| 10 |   3 |   0 | 4.624351e+01 | 5.387159e+01 |  16.50%|  41.07%
